key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst
VTBO,TDX,Trat,Trat,Thailand,12.274572,102.318958,105,7,U
VTBS,BKK,Suvarnabhumi Intl,Bangkok,Thailand,13.681108,100.747283,5,7,U
VTBU,UTP,U Taphao Intl,Pattaya,Thailand,12.679944,101.005028,42,7,U
VTCC,CNX,Chiang Mai Intl,Chiang Mai,Thailand,18.766847,98.962644,1036,7,U
VTCH,HGN,Mae Hong Son,Mae Hong Son,Thailand,19.301667,97.975,929,7,U
VTCI,PYY,Pai,Pai,Thailand,19.372,98.437,1271,7,U
VTCL,LPT,Lampang,Lampang,Thailand,18.270933,99.504167,811,7,U
VTCN,NNT,Nan,Nan,Thailand,18.807914,100.783419,685,7,U
VTCP,PRH,Phrae,Phrae,Thailand,18.132169,100.164664,538,7,U
VTCT,CEI,Chiang Rai Intl,Chiang Rai,Thailand,19.952342,99.882928,1280,7,U
VTPB,PHY,Phetchabun,Phetchabun,Thailand,16.676028,101.195108,450,7,U
VTPH,HHQ,Hua Hin,Prachuap Khiri Khan,Thailand,12.636225,99.951533,62,7,U
VTPM,MAQ,Mae Sot Airport,Tak,Thailand,16.699856,98.545056,690,7,U
VTPO,THS,Sukhothai,Sukhothai,Thailand,17.237992,99.818183,179,7,U
VTPP,PHS,Phitsanulok,Phitsanulok,Thailand,16.782939,100.279122,154,7,U
VTSB,URT,Surat Thani,Surat Thani,Thailand,9.1325,99.135556,286,7,U
VTSC,NAW,Narathiwat,Narathiwat,Thailand,6.519922,101.7434,16,7,U
VTSE,CJM,Chumphon,Chumphon,Thailand,10.7112,99.361706,18,7,U
VTSF,NST,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,8.539617,99.944725,13,7,U
VTSG,KBV,Krabi,Krabi,Thailand,8.095969,98.988764,93,7,U
VTSK,PAN,Pattani,Pattani,Thailand,6.785458,101.153569,8,7,U
VTSM,USM,Samui,Ko Samui,Thailand,9.547794,100.062272,64,7,U
VTSP,HKT,Phuket Intl,Phuket,Thailand,8.1132,98.316872,82,7,U
VTSS,HDY,Hat Yai Intl,Songkhla,Thailand,6.933206,100.392975,90,7,U
VTST,TST,Trang,Trang,Thailand,7.508744,99.616578,67,7,U
VTUD,UTH,Udon Thani,Udon Thani,Thailand,17.386436,102.788247,579,7,U
VTUI,SNO,Sakon Nakhon,Sakon Nakhon,Thailand,17.195142,104.118625,529,7,U
VTUK,KKC,Khon Kaen,Khon Kaen,Thailand,16.466628,102.783661,670,7,U
VTUL,LOE,Loei,Loei,Thailand,17.439133,101.722064,860,7,U
VTUO,BFV,Buri Ram,Buri Ram,Thailand,15.229539,103.253231,590,7,U
VTUQ,NAK,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,14.949497,102.312736,765,7,U
VTUU,UBP,Ubon Ratchathani,Ubon Ratchathani,Thailand,15.251278,104.870231,406,7,U
VTUV,ROI,Roi Et,Roi Et,Thailand,16.116761,103.773797,451,7,U
VTUW,KOP,Nakhon Phanom,Nakhon Phanom,Thailand,17.383794,104.643022,587,7,U
VVBM,BMV,Buon Ma Thuot Airport,Buonmethuot,Vietnam,12.668311,108.120272,1729,7,U
VVCA,VCL,Chu Lai,Chu Lai,Vietnam,15.405944,108.705889,10,7,U
VVCI,HPH,Cat Bi International Airport,Haiphong,Vietnam,20.819386,106.724989,6,7,U
VVCM,CAH,Ca Mau,Ca Mau,Vietnam,9.188049,105.174721,50,7,U
VVCR,CXR,Cam Ranh Airport,Nha Trang,Vietnam,11.998153,109.219372,40,7,U
VVCS,VCS,Co Ong Airport,Conson,Vietnam,8.731831,106.632589,20,7,U
VVCT,VCA,Trà Nóc Airport,Can Tho,Vietnam,10.085119,105.711922,9,7,U
VVDB,DIN,Dien Bien Phu Airport,Dienbienphu,Vietnam,21.397481,103.007831,1611,7,U
VVDL,DLI,Dalat,Dalat,Vietnam,11.75,108.367,3156,7,U
VVDN,DAD,Danang Intl,Danang,Vietnam,16.043917,108.19937,33,7,U
VVNB,HAN,Noibai Intl,Hanoi,Vietnam,21.221192,105.807178,39,7,U
VVNS,SQH,Na-San Airport,Son-La,Vietnam,21.217,104.033,2133,7,N
VVNT,NHA,Nhatrang,Nhatrang,Vietnam,12.227467,109.192322,20,7,U
VVPC,UIH,Phu Cat Airport,Phucat,Vietnam,13.954986,109.042267,80,7,U
VVPK,PXU,Pleiku Airport,Pleiku,Vietnam,14.004522,108.017158,2434,7,U
VVPR,PHA,Phan Rang Airport,Phan Rang,Vietnam,11.6335,108.952,101,7,N
VVRG,VKG,Rach Gia,Rach Gia,Vietnam,9.949676,105.133659,7,7,U
VVTH,TBB,Dong Tac,Tuy Hoa,Vietnam,13.04955,109.333706,20,7,U
VVTS,SGN,Tansonnhat Intl,Ho Chi Minh City,Vietnam,10.818797,106.651856,33,7,U
VVVH,VII,Vinh Airport,Vinh,Vietnam,18.737569,105.670764,23,7,U
VYBM,BMO,Banmaw Airport,Banmaw,Burma,24.269033,97.246153,370,6.5,U
VYBR,NYU,Bagan Intl,Nyuang U,Burma,21.173833266,94.9246666,290,6.5,U
VYDW,TVY,Dawei Airport,Dawei,Burma,14.103886,98.203636,84,6.5,U
VYEL,ELA,Naypyidaw,Naypyidaw,Burma,19.6235,96.201028,302,6.5,U
VYHH,HEH,Heho,Heho,Burma,20.747036,96.792044,3858,6.5,U
VYKG,KET,Kengtung,Kengtung,Burma,21.301611,99.635997,2798,6.5,U
VYKI,KHM,Khamti,Khamti,Burma,25.988333,95.674444,6000,6.5,U
VYKL,KMV,Kalay Airport,Kalemyo,Myanmar,23.188811,94.051094,499,6.5,U
VYKP,KYP,Kyaukpyu,Kyaukpyu,Burma,19.426447,93.534836,20,6.5,U
VYKT,KAW,Kawthoung Airport,Kawthoung,Burma,10.049258,98.538006,180,7,U
VYLK,LIW,Loikaw Airport,Loikaw,Burma,19.691494,97.214825,2940,6.5,U
VYLS,LSH,Lashio,Lashio,Burma,22.977881,97.752183,2450,6.5,U
VYMD,MDL,Mandalay Intl,Mandalay,Burma,21.702156,95.977928,300,6.5,U
VYME,MGZ,Myeik,Myeik,Burma,12.439797,98.621478,75,6.5,U
VYMK,MYT,Myitkyina,Myitkyina,Burma,25.383636,97.351919,475,6.5,U
VYMM,MNU,Mawlamyine Airport,Mawlamyine,Burma,16.444747,97.660669,52,6.5,U
VYMS,MOG,Mong Hsat,Mong Hsat,Burma,20.516758,99.256825,1875,6.5,U
VYMW,MWQ,Magwe,Magwe,Burma,20.165453,94.941185,275,6.5,U
VYNT,NYT,NAYPYITAW,NAYPYITAW,Burma,19.374,96.121,294,6.5,N
VYPN,BSX,Pathein Airport,Pathein,Burma,16.815233,94.779911,20,6.5,U
VYPT,PBU,Putao,Putao,Burma,27.329922,97.426269,1500,6.5,U
VYPU,PKK,Pakhokku Airport,Pakhokku,Burma,21.3333,95.1,151,6.5,U
VYSW,AKY,Sittwe,Sittwe,Burma,20.132708,92.872628,27,6.5,U
VYTD,SNW,Thandwe,Thandwe,Burma,18.460731,94.300119,20,6.5,U
VYTL,THL,Tachileik,Tachilek,Burma,20.483831,99.935353,1280,7,U
VYYE,XYE,Ye,Ye,Burma,15.25,97.85,25,6.5,U
VYYY,RGN,Yangon Intl,Yangon,Burma,16.907305,96.133222,109,6.5,U
WAAA,UPG,Hasanuddin,Ujung Pandang,Indonesia,-5.061631,119.554042,47,8,U
WABB,BIK,Frans Kaisiepo,Biak,Indonesia,-1.190017,136.107997,46,9,U
WABI,NBX,Nabire,Nabire,Indonesia,-3.368183,135.496406,20,9,U
WABP,TIM,Moses Kilangin,Timika,Indonesia,-4.528275,136.887375,103,9,U
WADA,AMI,Selaparang,Mataram,Indonesia,-8.560708,116.094656,52,8,U
WADB,BMU,Muhammad Salahuddin,Bima,Indonesia,-8.539647,118.687322,3,8,U
WADD,DPS,Bali Ngurah Rai,Denpasar,Indonesia,-8.748169,115.167172,14,8,U
WADL,LOP,Lombok International Airport,Praya,Indonesia,-8.7573222,116.276675,52,8,N
WADS,SWQ,Sumbawa Besar Airport,Sumbawa Island,Indonesia,-8.489039,117.412119,16,8,U
WADT,TMC,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,-9.409717,119.244494,161,8,U
WADW,WGP,Mau Hau,Waingapu,Indonesia,-9.669217,120.302006,33,8,U
WAJB,BUI,Bokondini Airport,Bokondini-Papua Island,Indonesia,-3.58365,138.533,9104,9,U
WAJJ,DJJ,Sentani,Jayapura,Indonesia,-2.576953,140.516372,289,9,U
WAJS,SEH,Senggeh Airport,Senggeh-Papua Island,Indonesia,-3.43333,140.817,914,9,U
WAJW,WMX,Wamena,Wamena,Indonesia,-4.102511,138.957372,5085,9,U
WAKK,MKQ,Mopah,Merauke,Indonesia,-8.520294,140.418453,10,9,U
WALG,TJS,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,2.83641,117.374,10,8,U
WALJ,DTD,Datadawai Airport,Datadawai-Borneo Island,Indonesia,0.717,116.483,229,8,U
WALK,BEJ,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,2.155497,117.432256,59,8,U
WALL,BPN,Sepinggan,Balikpapan,Indonesia,-1.268272,116.894478,12,8,U
WALR,TRK,Juwata,Taraken,Indonesia,3.326694,117.565569,20,8,U
WALS,SRI,Temindung,Samarinda,Indonesia,-0.484531,117.157111,33,8,U
WAMG,GTO,Jalaluddin,Gorontalo,Indonesia,0.637119,122.849858,105,8,U
WAMH,NAH,Naha,Naha,Indonesia,3.683214,125.528019,16,8,U
WAML,PLW,Mutiara,Palu,Indonesia,-0.918542,119.909642,284,8,U
WAMM,MDC,Sam Ratulangi,Manado,Indonesia,1.549447,124.925878,264,8,U
WAMP,PSJ,Kasiguncu,Poso,Indonesia,-1.416753,120.657669,174,8,U
WAMR,OTI,Pitu,Morotai Island,Indonesia,2.045992,128.324708,49,9,U
WAMT,TTE,Sultan Babullah,Ternate,Indonesia,0.831414,127.381486,49,9,U
WAMW,LUW,Bubung,Luwuk,Indonesia,-1.038919,122.771906,56,8,U
WAOI,PKN,Iskandar,Pangkalan Bun,Indonesia,-2.705197,111.673208,75,7,U
WAON,TJG,Warukin Airport,Tanjung-Borneo Island,Indonesia,-2.21656,115.436,197,8,U
WAOO,BDJ,Syamsudin Noor,Banjarmasin,Indonesia,-3.442356,114.762553,66,8,U
WAOP,PKY,Tjilik Riwut,Palangkaraya,Indonesia,-2.225128,113.942661,82,7,U
WAOS,SMQ,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,-2.499194,112.974992,50,7,U
WAPL,LUV,Dumatubun Airport,Langgur-Kei Islands,Indonesia,-5.661619,132.731431,10,9,U
WAPP,AMQ,Pattimura,Ambon,Indonesia,-3.710264,128.089136,33,9,U
WARA,MLG,Abdul Rachman Saleh,Malang,Indonesia,-7.926556,112.714514,1726,7,U
WARJ,JOG,Adi Sutjipto,Yogyakarta,Indonesia,-7.788181,110.431758,350,7,U
WARQ,SOC,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,-7.516089,110.756892,421,7,U
WARR,SUB,Juanda,Surabaya,Indonesia,-7.379831,112.786858,9,7,U
WARS,SRG,Achmad Yani,Semarang,Indonesia,-6.971447,110.374122,13,7,U
WASF,FKQ,Fak Fak,Fak Fak,Indonesia,-2.920192,132.267031,462,9,U
WASK,KNG,Kaimana,Kaimana,Indonesia,-3.644517,133.695553,19,9,U
WASO,BXB,Babo,Babo,Indonesia,-2.532242,133.438894,10,9,U
WASR,MKW,Rendani,Manokwari,Indonesia,-0.891833,134.049183,23,9,U
WASS,SOQ,Jefman,Sorong,Indonesia,-0.926358,131.121194,10,9,U
WATC,MOF,Wai Oti,Maumere,Indonesia,-8.640647,122.236889,115,8,U
WATE,ENE,H Hasan Aroeboesman,Ende,Indonesia,-8.849294,121.660644,49,8,U
WATG,RTG,Satar Tacik,Ruteng,Indonesia,-8.597011,120.477061,3510,8,U
WATM,ARD,Mali Airport,Alor Island,Indonesia,-8.13234,124.597,10,8,U
WATO,LBJ,Mutiara Ii,Labuhan Bajo,Indonesia,-8.486656,119.88905,66,8,U
WATT,KOE,El Tari,Kupang,Indonesia,-10.171583,123.671136,335,8,U
WAWW,KDI,Wolter Monginsidi,Kendari,Indonesia,-4.081608,122.418231,538,8,U
WBGB,BTU,Bintulu,Bintulu,Malaysia,3.12385,113.020472,74,8,U
WBGC,BLG,Belaga Airport,Belaga,Malaysia,2.65,113.767,200,8,U
WBGF,LGL,Long Lellang Airport,Long Datih,Malaysia,3.421,115.154,1400,8,U
WBGG,KCH,Kuching Intl,Kuching,Malaysia,1.484697,110.346933,89,8,U
WBGI,ODN,Long Seridan Airport,Long Seridan,Malaysia,3.967,115.05,607,8,U
WBGJ,LMN,Limbang,Limbang,Malaysia,4.808303,115.010439,14,8,U
WBGK,MKM,Mukah Airport,Mukah,Malaysia,2.90639,112.08,13,8,U
WBGL,LKH,Long Akah Airport,Long Akah,Malaysia,3.3,114.783,289,8,U
WBGM,MUR,Marudi,Marudi,Malaysia,4.1775,114.321944,103,8,U
WBGQ,BKM,Bakalalan Airport,Bakalalan,Malaysia,3.974,115.618,2900,8,U
WBGR,MYY,Miri,Miri,Malaysia,4.322014,113.986806,59,8,U
WBGS,SBW,Sibu,Sibu,Malaysia,2.261603,111.985322,122,8,U
WBGW,LWY,Lawas Airport,Lawas,Malaysia,4.84917,115.408,5,8,U
WBGZ,BBN,Bario Airport,Bario,Malaysia,3.73389,115.479,3350,8,U
WBKD,LDU,Lahad Datu,Lahad Datu,Malaysia,5.032247,118.324036,45,8,U
WBKK,BKI,Kota Kinabalu Intl,Kota Kinabalu,Malaysia,5.937208,116.051181,10,8,U
WBKL,LBU,Labuan,Labuan,Malaysia,5.300683,115.250181,101,8,U
WBKM,TMG,Tomanggong Airport,Tomanggong,Malaysia,5.4,118.65,26,8,U
WBKS,SDK,Sandakan,Sandakan,Malaysia,5.900897,118.059486,46,8,U
WBKT,KUD,Kudat Airport,Kudat,Malaysia,6.9225,116.836,10,8,U
WBKW,TWU,Tawau,Tawau,Malaysia,4.313369,118.121953,57,8,U
WBSB,BWN,Brunei Intl,Brunei,Brunei,4.9442,114.928353,73,8,U
WBTM,TGC,Tanjung Manis Airport,Tanjung Manis,Malaysia,2.17784,111.202,15,8,U
WIBB,PKU,Sultan Syarif Kasim Ii,Pekanbaru,Indonesia,0.460786,101.444539,102,7,U
WIBD,DUM,Pinang Kampai,Dumai,Indonesia,1.609194,101.433558,55,7,U
WICC,BDO,Husein Sastranegara,Bandung,Indonesia,-6.900625,107.576294,2436,7,U
WICD,CBN,Penggung,Cirebon,Indonesia,-6.756144,108.539672,89,7,U
WICT,TKG,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,-5.242339,105.178939,282,7,U
WIDD,BTH,Hang Nadim,Batam,Indonesia,1.121028,104.118753,126,7,U
WIDN,TNJ,Kijang,Tanjung Pinang,Indonesia,0.922683,104.532311,52,7,U
WIDS,SIQ,Dabo,Singkep,Indonesia,-0.479189,104.579283,95,7,U
WIHH,HLP,Halim Perdanakusuma International Airport,Jakarta,Indonesia,-6.26661,106.891,84,7,U
WIHL,CXP,Tunggul Wulung,Cilacap,Indonesia,-7.645056,109.033911,69,7,U
WIHP,PCB,Pondok Cabe,Jakarta,Indonesia,-6.336964,106.764561,200,7,U
WIII,CGK,Soekarno Hatta Intl,Jakarta,Indonesia,-6.125567,106.655897,34,7,U
WIMB,GNS,Binaka,Gunung Sitoli,Indonesia,1.166381,97.704681,20,7,U
WIMG,PDG,Tabing,Padang,Indonesia,-0.874989,100.351881,9,7,U
WIMM,MES,Polonia,Medan,Indonesia,3.558056,98.671722,114,7,U
WIOD,TJQ,H As Hanandjoeddin,Tanjung Pandan,Indonesia,-2.745722,107.754917,164,7,U
WIOK,KTG,Rahadi Usman,Ketapang,Indonesia,-1.816639,109.963483,46,7,U
WIOM,MWK,Matak Airport,Anambas Islands,Indonesia,3.348119,106.25805,10,7,U
WION,NTX,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,3.908714,108.387897,7,7,U
WIOO,PNK,Supadio,Pontianak,Indonesia,-0.150711,109.403892,10,7,U
WIOP,PSU,Pangsuma Airport,Putussibau-Borneo Island,Indonesia,0.835578,112.937144,297,7,U
WIOS,SQG,Susilo Airport,Sintang-Borneo Island,Indonesia,0.063619,111.473428,98,7,U
WIPA,DJB,Sultan Thaha,Jambi,Indonesia,-1.638017,103.644378,82,7,U
WIPK,PGK,Depati Amir,Pangkal Pinang,Indonesia,-2.1622,106.139064,109,7,U
WIPL,BKS,Fatmawati Soekarno,Bengkulu,Indonesia,-3.8637,102.339036,50,7,U
WIPP,PLM,Sultan Mahmud Badaruddin Ii,Palembang,Indonesia,-2.89825,104.699903,49,7,U
WIPQ,PDO,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,-3.286069,103.8796,184,7,U
WIPR,RGT,Japura,Rengat,Indonesia,-0.352808,102.334917,62,7,U
WITB,SBG,Maimun Saleh,Sabang,Indonesia,5.874131,95.339672,393,7,U
WITM,LSW,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,5.226681,96.950342,90,7,U
WITT,BTJ,Sultan Iskandarmuda,Banda Aceh,Indonesia,5.523522,95.420372,65,7,U
WMBT,TOD,Pulau Tioman,Tioman,Malaysia,2.818183,104.160019,15,8,U
WMKA,AOR,Sultan Abdul Halim,Alor Setar,Malaysia,6.189667,100.398183,15,8,U
WMKC,KBR,Sultan Ismail Petra,Kota Bahru,Malaysia,6.16685,102.293014,16,8,U
WMKD,KUA,Kuantan,Kuantan,Malaysia,3.775389,103.209056,58,8,U
WMKE,KTE,Kerteh,Kerteh,Malaysia,4.537222,103.426756,18,8,U
WMKI,IPH,Sultan Azlan Shah,Ipoh,Malaysia,4.567972,101.092194,130,8,U
WMKJ,JHB,Sultan Ismail,Johor Bahru,Malaysia,1.641308,103.669619,135,8,U
WMKK,KUL,Kuala Lumpur Intl,Kuala Lumpur,Malaysia,2.745578,101.709917,69,8,U
WMKL,LGK,Langkawi Intl,Pulau,Malaysia,6.329728,99.728667,29,8,U
WMKM,MKZ,Malacca,Malacca,Malaysia,2.263361,102.251553,35,8,U
WMKN,TGG,Sultan Mahmud,Kuala Terengganu,Malaysia,5.382639,103.10336,21,8,U
WMKP,PEN,Penang Intl,Penang,Malaysia,5.297139,100.276864,11,8,U
WMPA,PKG,Pulau Pangkor Airport,Pangkor Island,Malaysia,4.24472,100.553,19,8,U
WMPR,RDN,Redang,Redang,Malaysia,5.76528,103.007,10,8,U
WMSA,SZB,Sultan Abdul Aziz Shah Intl,Kuala Lumpur,Malaysia,3.130583,101.549333,90,8,U
WPDL,DIL,Presidente Nicolau Lobato Intl,Dili,East Timor,-8.546553,125.524719,25,8,U
WRBK,KBU,Stagen Airport,Laut Island,Indonesia,-3.29472,116.165,4,8,U
WRLB,LBW,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,3.867,115.683,3590,8,U
WRLF,NNX,Nunukan Airport,Nunukan-Nunukan Island,Indonesia,4.13653,117.667,52,8,U
WRLP,LPU,Long Apung Airport,Long Apung-Borneo Island,Indonesia,0.583,115.6,627,8,U
WSAP,QPG,Paya Lebar,Paya Lebar,Singapore,1.360417,103.90953,65,8,U
WSSL,XSP,Seletar,Singapore,Singapore,1.41695,103.867653,36,8,U
WSSS,SIN,Changi Intl,Singapore,Singapore,1.350189,103.994433,22,8,U
WURZ,WZB,Wurzburg HBF,Wurzburg,Germany,49.7999,9.95555,1000,2,E
XS46,S46,Port O'Connor Airfield,Port O'Connor,United States,28.429977,-96.442859,10,-6,A
YABA,ALH,Albany Airport,Albany,Australia,-34.9433,117.809,233,8,O
YARG,GYL,Argyle Airport,,Australia,-16.6369,128.451,522,8,O
YARM,ARM,Armidale,Armidale,Australia,-30.528056,151.617222,3556,10,O
YAUR,AUU,Aurukun Airport,,Australia,-13.3539,141.721,31,10,O
YAYE,AYQ,Ayers Rock,Uluru,Australia,-25.186111,130.975556,1626,9.5,N
YBAM,ABM,Bamaga Injinoo,Amberley,Australia,-10.950833,142.459444,34,10,O
YBAR,BCI,Barcaldine Airport,,Australia,-23.5653,145.307,878,10,O
YBAS,ASP,Alice Springs,Alice Springs,Australia,-23.806667,133.902222,1789,9.5,N
YBAU,BDD,Badu Island Airport,,Australia,-10.15,141.175,14,9,O
YBBN,BNE,Brisbane Intl,Brisbane,Australia,-27.384167,153.1175,13,10,O
YBCG,OOL,Gold Coast,Coolangatta,Australia,-28.164444,153.504722,21,10,N
YBCK,BKQ,Blackall,Blackall,Australia,-24.427778,145.428611,928,10,O
YBCS,CNS,Cairns Intl,Cairns,Australia,-16.885833,145.755278,10,10,N
YBCV,CTL,Charleville,Charlieville,Australia,-26.413334,146.2625,1003,10,O
YBDV,BVI,Birdsville Airport,,Australia,-25.8975,139.348,159,10,O
YBHI,BHQ,Broken Hill Airport,,Australia,-32.0014,141.472,958,9.5,O
YBHM,HTI,Hamilton Island Airport,,Australia,-20.3581,148.952,15,10,O
YBIE,BEU,Bedourie Airport,,Australia,-24.3461,139.46,300,10,O
YBKE,BRK,Bourke Airport,,Australia,-30.0392,145.952,352,10,O
YBKT,BUC,Burketown Airport,,Australia,-17.7486,139.534,21,10,O
YBMA,ISA,Mount Isa,Mount Isa,Australia,-20.663889,139.488611,1121,10,O
YBMC,MCY,Maroochydore Sunshine Coast,Maroochydore,Australia,-26.603333,153.091111,15,10,O
YBMK,MKY,Mackay,Mackay,Australia,-21.171667,149.179722,19,10,O
YBNA,BNK,Ballina Byron Gateway,Ballina Byron Bay,Australia,-28.833889,153.5625,7,10,O
YBOI,GIC,Boigu Airport,,Australia,-9.23278,142.218,23,10,O
YBOK,OKY,Oakey Airport,Oakey,Australia,-27.411389,151.735278,1335,10,O
YBOU,BQL,Boulia Airport,,Australia,-22.9133,139.9,542,10,O
YBPN,PPP,Proserpine Whitsunday Coast,Prosserpine,Australia,-20.495,148.552222,82,10,O
YBRK,ROK,Rockhampton,Rockhampton,Australia,-23.381944,150.475278,34,10,O
YBTH,BHS,Bathurst Airport,,Australia,-33.4094,149.652,2435,10,O
YBTI,BRT,Bathurst Island Airport,Bathurst Island,Australia,-11.769167,130.619722,67,9.5,U
YBTL,TSV,Townsville,Townsville,Australia,-19.2525,146.765278,18,10,N
YBTR,BLT,Blackwater Airport,,Australia,-23.6031,148.807,657,10,O
YBUD,BDB,Bundaberg,Bundaberg,Australia,-24.903889,152.318611,107,10,O
YBWP,WEI,Weipa,Weipa,Australia,-12.678611,141.925278,63,10,O
YBWX,BWB,Barrow Island Airport,Barrow Island,Australia,-20.798,115.406,25,8,U
YCAR,CVQ,Carnarvon Airport,,Australia,-24.8806,113.672,13,8,O
YCBA,CAZ,Cobar Airport,,Australia,-31.5383,145.794,724,10,O
YCBP,CPD,Coober Pedy Airport,,Australia,-29.04,134.721,740,9.5,O
YCCT,CNC,Coconut Island Airport,,Australia,-10.05,143.07,3,10,O
YCCY,CNJ,Cloncurry Airport,,Australia,-20.6686,140.504,616,10,O
YCDU,CED,Ceduna Airport,,Australia,-32.1306,133.71,77,9.5,O
YCKN,CTN,Cooktown Airport,,Australia,-15.4447,145.184,26,10,O
YCMU,CMA,Cunnamulla Airport,,Australia,-28.03,145.622,630,10,O
YCNK,CES,Cessnock Airport,Cessnock,Australia,-32.7875,151.342,211,10,O
YCNM,CNB,Coonamble Airport,,Australia,-30.9833,148.376,604,10,O
YCOE,CUQ,Coen Airport,,Australia,-13.7608,143.114,532,10,O
YCOM,OOM,Cooma Snowy Mountains Airport,,Australia,-36.3006,148.974,3088,10,O
YCOO,CDA,Cooinda,Cooinda,Australia,-12.9033,132.532,43,9.5,U
YDBY,DRB,Derby Airport,Derby,Australia,-17.39,123.68,26,8,U
YDKI,DKI,Dunk Island Airport,Dunk Island,Australia,-17.939722,146.141944,38,10,U
YDMG,DMD,Doomadgee Airport,,Australia,-17.9403,138.822,153,10,O
YDNI,NLF,Darnley Island Airport,Darnley Island,Australia,-9.58333,143.767,0,10,O
YDPO,DPO,Devonport Airport,,Australia,-41.1697,146.43,33,10,O
YELD,ELC,Elcho Island Airport,,Australia,-12.0194,135.571,101,9.5,O
YEML,EMD,Emerald,Emerald,Australia,-23.5675,148.179167,624,10,O
YESP,EPR,Esperance Airport,,Australia,-33.6844,121.823,470,8,O
YFLI,FLS,Flinders Island Airport,,Australia,-40.0917,147.993,10,10,O
YFTZ,FIZ,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,-18.178,125.591,374,8,U
YGEL,GET,Geraldton Airport,,Australia,-28.7961,114.707,121,8,O
YGFN,GFN,Grafton Airport,,Australia,-29.7594,153.03,110,10,U
YGLA,GLT,Gladstone Airport,,Australia,-23.8697,151.223,64,10,O
YGLB,GUL,Goulburn Airport,Goulburn,Australia,-34.8103,149.726,2141,10,O
YGLG,GEX,Geelong Airport,Geelong,Australia,-38.225,144.333,43,10,O
YGTE,GTE,Groote Eylandt Airport,,Australia,-13.975,136.46,53,9.5,O
YGTH,GFF,Griffith Airport,,Australia,-34.2508,146.067,439,10,O
YHBA,HVB,Hervey Bay Airport,Hervey Bay,Australia,-25.318889,152.880278,60,10,O
YHID,HID,Horn Island Airport,,Australia,-10.5864,142.29,43,10,O
YHLC,HCQ,Halls Creek Airport,Halls Creek,Australia,-18.233889,127.669722,1346,8,U
YHML,HLT,Hamilton Airport,Hamilton,Australia,-37.648889,142.065278,803,10,O
YHOO,HOK,Hooker Creek Airport,,Australia,-18.3367,130.638,320,9.5,O
YHOT,MHU,Mount Hotham Airport,,Australia,-37.0475,147.334,4260,10,O
YHUG,HGD,Hughenden Airport,,Australia,-20.815,144.225,1043,10,O
YHYN,HIS,Hayman Island Airport,Hayman Island,Australia,-20.066668,148.86667,10,10,O
YJAB,JAB,Jabiru,Jabiru,Australia,-12.6571,132.893,52,9.5,U
YJLC,JCK,Julia Creek Airport,,Australia,-20.6683,141.723,404,10,O
YKBR,KAX,Kalbarri Airport,,Australia,-27.69,114.262,157,8,O
YKII,KNS,King Island Airport,,Australia,-39.8775,143.878,132,10,O
YKKG,KFG,Kalkgurung Airport,,Australia,-17.4319,130.808,646,9.5,O
YKMB,KRB,Karumba Airport,,Australia,-17.4567,140.83,5,10,O
YKOW,KWM,Kowanyama Airport,,Australia,-15.4856,141.751,35,10,O
YKSC,KGC,Kingscote Airport,Kingscote,Australia,-35.713889,137.521389,24,9.5,O
YKUB,KUG,Kubin Airport,,Australia,-10.225,142.218,15,9,O
YLEO,LNO,Leonora Airport,Leonora,Australia,-28.8781,121.315,1217,8,O
YLEV,LEL,Lake Evella Airport,,Australia,-12.4989,135.806,256,9.5,O
YLHI,LDH,Lord Howe Island Airport,,Australia,-31.5383,159.077,5,10.5,O
YLHR,IRG,Lockhart River Airport,,Australia,-12.7869,143.305,77,10,O
YLIS,LSY,Lismore Airport,,Australia,-28.8303,153.26,35,10,O
YLRD,LHG,Lightning Ridge Airport,,Australia,-29.4567,147.984,540,10,O
YLRE,LRE,Longreach Airport,,Australia,-23.4342,144.28,627,10,O
YLST,LER,Leinster Airport,,Australia,-27.8433,120.703,1631,8,O
YLTN,LVO,Laverton Airport,,Australia,-28.6136,122.424,1530,8,O
YLZI,LZR,Lizard Island Airport,Lizard Island,Australia,-14.673056,145.454444,40,10,O
YMAA,UBB,Mabuiag Island Airport,Mabuiag Island,Australia,-9.95,142.183,0,9,O
YMAV,AVV,Avalon,Avalon,Australia,-38.039444,144.469444,35,10,O
YMAY,ABX,Albury,Albury,Australia,-36.067778,146.958056,539,10,O
YMCO,XMC,Mallacoota Airport,Mallacoota,Australia,-37.598301,149.720001,31,11,U
